station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40720,East 63rd-Cottage Grove,3/1/21,352.7,306.3,208.8,10173
40940,Halsted/63rd,3/1/21,192,143.3,90.8,5353
40290,Ashland/63rd,3/1/21,373.6,280.5,214.8,10573
41290,Kimball,3/1/21,1218.3,1014.3,745,35057
41180,Kedzie-Brown,3/1/21,600.1,545.5,357.5,17414
40870,Francisco,3/1/21,339.7,237.3,197,9549
41010,Rockwell,3/1/21,317.9,216.8,157.3,8807
41480,Western-Brown,3/1/21,934.7,742,560.3,26708
40090,Damen-Brown,3/1/21,542.3,409.3,276.3,15216
41500,Montrose-Brown,3/1/21,514.8,391.8,254.3,14424
41460,Irving Park-Brown,3/1/21,510.3,406.5,269.3,14439
41440,Addison-Brown,3/1/21,390.6,271.8,186.3,10816
41310,Paulina,3/1/21,556,504,328,16115
40360,Southport,3/1/21,545.4,585,382.3,16414
41210,Wellington,3/1/21,629.2,424.8,281.8,17298
40530,Diversey,3/1/21,1031.6,900.8,545.3,29510
40660,Armitage,3/1/21,760.4,699.8,430.5,22011
40800,Sedgwick,3/1/21,772.6,696,434.8,22292
40710,Chicago/Franklin,3/1/21,1441.7,986.8,632.5,39637
40460,Merchandise Mart,3/1/21,956.9,634.5,339,25902
40930,Midway Airport,3/1/21,2083.9,1344.8,1157.8,57939
40960,Pulaski-Orange,3/1/21,1362.4,906.3,629.3,37477
41150,Kedzie-Midway,3/1/21,1111.3,789,542.5,30886
40310,Western-Orange,3/1/21,1161.3,783.8,562.5,32095
40120,35th/Archer,3/1/21,764.9,539.5,356.8,21178
41060,Ashland-Orange,3/1/21,582,408.8,339.3,16377
41130,Halsted-Orange,3/1/21,598.4,435.3,387.3,17053
40730,Washington/Wells,3/1/21,1206.3,450.5,289.8,30706
40040,Quincy/Wells,3/1/21,871.9,340.8,255.3,22438
40160,LaSalle/Van Buren,3/1/21,458.9,208.8,150,11990
40850,Library,3/1/21,814.4,573.3,413.8,22679
40680,Adams/Wabash,3/1/21,1196.8,763.3,561.3,32824
41700,Washington/Wabash,3/1/21,2697,2129,1579.3,76863
40260,State/Lake,3/1/21,2380.4,2310,1636.8,70537
40380,Clark/Lake,3/1/21,2846,1972.3,1441.3,79111
40900,Howard,4/1/21,1943.3,1536.3,1193.8,53672
41190,Jarvis,4/1/21,511.4,430.5,330.8,14295
40100,Morse,4/1/21,1350.8,1037.8,859.8,37308
41300,Loyola,4/1/21,1392.9,1262.8,973,39586
40760,Granville,4/1/21,1073.8,993.3,782,30724
40880,Thorndale,4/1/21,824.6,594.8,486.3,22465
41380,Bryn Mawr,4/1/21,1235.6,932.5,747.3,33903
40340,Berwyn,4/1/21,851.9,712.8,593.5,23967
41200,Argyle,4/1/21,922,785.3,657.3,26054
40770,Lawrence,4/1/21,865.5,666,568.5,23978
40540,Wilson,4/1/21,2193.6,2279.8,1380.3,62900
40080,Sheridan,4/1/21,1173.4,972,704,32519
41420,Addison-North Main,4/1/21,2338,3281.5,2461.3,74408
41320,Belmont-North Main,4/1/21,2979.5,3143.3,2127.3,86632
41220,Fullerton,4/1/21,2366.9,2321.5,1603.8,67772
40650,North/Clybourn,4/1/21,1512,1474.5,1113.8,43617
40630,Clark/Division,4/1/21,2156.7,2262.8,1528.3,62612
41450,Chicago/State,4/1/21,3440.5,3457.5,2395.3,99103
40330,Grand/State,4/1/21,2286.8,3115.3,2211.8,71617
41660,Lake/State,4/1/21,4199,4032,2882.5,120037
41090,Monroe/State,4/1/21,1414.7,1201.3,794,39105
40560,Jackson/State,4/1/21,1275.5,1029.5,756.3,35204
41490,Harrison,4/1/21,866,916.3,653.3,25330
41400,Roosevelt,4/1/21,3450,3286,2329.5,98362
41000,Cermak-Chinatown,4/1/21,1178.6,1620,1169.5,37087
40190,Sox-35th-Dan Ryan,4/1/21,1273,1027,876.8,35621
41230,47th-Dan Ryan,4/1/21,1002.7,776.3,590.5,27527
41170,Garfield-Dan Ryan,4/1/21,1047.4,825.8,572,28633
40910,63rd-Dan Ryan,4/1/21,1034.6,754.5,655.3,28400
40990,69th,4/1/21,1634.8,1285.3,915.5,44768
40240,79th,4/1/21,2357.1,1772.8,1446,64732
41430,87th,4/1/21,1350.3,1016.3,805.8,36994
40450,95th/Dan Ryan,4/1/21,3455.7,2395.5,1893.8,93182
41050,Linden,4/1/21,212.7,136.5,133,5758
41250,Central-Evanston,4/1/21,284.4,131.3,121.8,7269
40400,Noyes,4/1/21,215.5,237.8,152,6301
40520,Foster,4/1/21,193.3,211.5,158,5730
40050,Davis,4/1/21,904.4,780,589.8,25376
40690,Dempster,4/1/21,220.5,235.3,162.8,6442
40270,Main,4/1/21,303.6,239.8,165.3,8300
40840,South Boulevard,4/1/21,208,164.5,117.3,5703
40140,Dempster-Skokie,4/1/21,431.1,334.8,259.8,11862
41680,Oakton-Skokie,4/1/21,251.6,125.3,103.5,6450
40890,O'Hare Airport,4/1/21,3539,3015,3426.3,103622
40820,Rosemont,4/1/21,1804,1376.8,1042.3,49363
40230,Cumberland,4/1/21,866.5,562.3,425.8,23016
40750,Harlem-O'Hare,4/1/21,792.1,479,374.3,20840
41280,Jefferson Park,4/1/21,2151.2,1440.3,1135,57627
41330,Montrose-O'Hare,4/1/21,373,261.3,223.3,10145
40550,Irving Park-O'Hare,4/1/21,1224.6,892.8,694,33288
41240,Addison-O'Hare,4/1/21,697.5,478,359.3,18695
40060,Belmont-O'Hare,4/1/21,1523.6,1108.3,853.8,41367
41020,Logan Square,4/1/21,1650.6,1276.8,872.8,44911
40570,California/Milwaukee,4/1/21,1131.2,979.3,677,31512
40670,Western/Milwaukee,4/1/21,1119.1,894.8,650.3,30801
40590,Damen/Milwaukee,4/1/21,1361,1409,989.8,39536
40320,Division/Milwaukee,4/1/21,1350.2,1160,861,37789
41410,Chicago/Milwaukee,4/1/21,860.8,625.5,462.8,23290
40490,Grand/Milwaukee,4/1/21,702.6,631.3,516.5,20048
40370,Washington/Dearborn,4/1/21,2546.5,2033.5,1633.5,70690
40790,Monroe/Dearborn,4/1/21,1033.3,570.5,452,26822
40070,Jackson/Dearborn,4/1/21,1164.3,802.3,625.3,31325
41340,LaSalle,4/1/21,607.4,458.3,348,16588
40430,Clinton-Forest Park,4/1/21,543.2,415,349.8,15009
40350,UIC-Halsted,4/1/21,772.4,635.3,516.8,21600
40470,Racine,4/1/21,462.5,328,241.3,12453
40810,Medical Center,4/1/21,943.1,440,310,23748
40220,Western-Forest Park,4/1/21,464.7,357.3,289,12808
40250,Kedzie-Homan-Forest Park,4/1/21,666.1,502.5,408.3,18298
40920,Pulaski-Forest Park,4/1/21,843.7,731.8,659.5,24126
40970,Cicero-Forest Park,4/1/21,547,409.5,341,15035
40010,Austin-Forest Park,4/1/21,468.5,275,259.8,12447
40180,Oak Park-Forest Park,4/1/21,267.3,179.5,118.8,7074
40980,Harlem-Forest Park,4/1/21,410.9,271.5,189.8,10884
40390,Forest Park,4/1/21,981.7,641.8,488.3,26118
41030,Polk,4/1/21,1247.9,415.3,290.5,30276
40830,18th,4/1/21,669.8,585.5,450,18878
40210,Damen-Cermak,4/1/21,584.1,421,293.3,15707
40740,Western-Cermak,4/1/21,522.8,368,282,14102
40440,California-Cermak,4/1/21,648.8,450.5,326,17380
41040,Kedzie-Cermak,4/1/21,436.5,351.3,249.5,12006
40780,Central Park,4/1/21,442.1,332.5,265,12116
40150,Pulaski-Cermak,4/1/21,448.1,353.3,280.5,12394
40600,Kostner,4/1/21,192.2,143.8,121.5,5290
40420,Cicero-Cermak,4/1/21,556.9,445,359.8,15470
40580,54th/Cermak,4/1/21,916.5,660.3,454.8,24624
40020,Harlem-Lake,4/1/21,1226.4,921.5,641.5,33233
41350,Oak Park-Lake,4/1/21,323,237,155.5,8675
40610,Ridgeland,4/1/21,251.5,171.3,151.5,6825
41260,Austin-Lake,4/1/21,593.5,409.3,290.8,15857
40280,Central-Lake,4/1/21,805.3,573,445,21788
40700,Laramie,4/1/21,413.6,279.3,230.5,11138
40480,Cicero-Lake,4/1/21,497.5,377.3,288,13606
40030,Pulaski-Lake,4/1/21,625.1,485.3,376.3,17198
41670,Conservatory,4/1/21,498.9,414.8,351.3,14040
41070,Kedzie-Lake,4/1/21,428.7,302.8,247.8,11633
41360,California-Lake,4/1/21,417,251,201.3,10984
40170,Ashland-Lake,4/1/21,877.5,629.5,368.3,23295
41510,Morgan-Lake,4/1/21,932,1048,742.3,27664
41160,Clinton-Lake,4/1/21,876.6,570,407.5,23195
41690,Cermak-McCormick Place,4/1/21,470.2,392.8,279.8,13034
41120,35-Bronzeville-IIT,4/1/21,487.9,386.3,274.3,13376
40300,Indiana,4/1/21,236.3,154,116,6279
41270,43rd,4/1/21,309.5,217,175.8,8381
41080,47th-South Elevated,4/1/21,379.7,277.3,205.3,10284
40130,51st,4/1/21,342.5,281.8,202.8,9474
40510,Garfield-South Elevated,4/1/21,376,299,229.8,10386
41140,King Drive,4/1/21,167.8,153.5,117,4774
40720,East 63rd-Cottage Grove,4/1/21,363.2,281.5,227,10025
40940,Halsted/63rd,4/1/21,197.6,139.8,101,5310
40290,Ashland/63rd,4/1/21,391,273.3,239.8,10653
41290,Kimball,4/1/21,1312.5,1025.8,753.5,35992
41180,Kedzie-Brown,4/1/21,637.3,530,361.3,17586
40870,Francisco,4/1/21,384.5,267,219,10402
41010,Rockwell,4/1/21,344.8,245.8,177.8,9279
41480,Western-Brown,4/1/21,999.8,784.8,560.5,27377
40090,Damen-Brown,4/1/21,575.4,453.8,279,15589
41500,Montrose-Brown,4/1/21,546.6,398.8,274.3,14717
41460,Irving Park-Brown,4/1/21,559.1,409.8,278.3,15052
41440,Addison-Brown,4/1/21,430.2,291.5,210.8,11473
41310,Paulina,4/1/21,600.5,487.3,338.3,16512
40360,Southport,4/1/21,650.7,631.8,434.8,18581
41210,Wellington,4/1/21,670.3,466.5,267,17680
40530,Diversey,4/1/21,1129.8,894.8,571.8,30722
40660,Armitage,4/1/21,886,806,529.8,24835
40800,Sedgwick,4/1/21,893,742.3,504.5,24634
40710,Chicago/Franklin,4/1/21,1583.6,1039.8,736.3,41944
40460,Merchandise Mart,4/1/21,1066.5,637.5,394.8,27593
40930,Midway Airport,4/1/21,2381.2,1463,1250.5,63241
40960,Pulaski-Orange,4/1/21,1457.5,932,693,38564
41150,Kedzie-Midway,4/1/21,1223,830.3,571,32512
40310,Western-Orange,4/1/21,1274.7,815.5,613.5,33760
40120,35th/Archer,4/1/21,858.7,571.5,415.8,22840
41060,Ashland-Orange,4/1/21,630.3,416.8,350.8,16936
41130,Halsted-Orange,4/1/21,649.9,438.5,309.8,17291
40730,Washington/Wells,4/1/21,1284.4,471.3,349,31537
40040,Quincy/Wells,4/1/21,971.1,405.5,342.5,24357
40160,LaSalle/Van Buren,4/1/21,489.5,219.3,164,12302
40850,Library,4/1/21,887.4,596.8,456.5,23735
40680,Adams/Wabash,4/1/21,1300.1,823.5,573.5,34191
41700,Washington/Wabash,4/1/21,2914,2308.5,1549,79537
40260,State/Lake,4/1/21,2747.1,2470.3,1896.5,77904
40380,Clark/Lake,4/1/21,3067.5,1996,1624.5,81966
40900,Howard,5/1/21,2032.5,1659.6,1338,56976
41190,Jarvis,5/1/21,522.5,478.8,397.2,15226
40100,Morse,5/1/21,1447.6,1176.8,1012.8,40912
41300,Loyola,5/1/21,1446,1300,1059.3,41776
40760,Granville,5/1/21,1137.3,998.4,789.7,32475
40880,Thorndale,5/1/21,900.7,702,624.8,25273
41380,Bryn Mawr,5/1/21,1321,1065.2,917,37247
40340,Berwyn,5/1/21,448.3,450.2,207.8,12463
41200,Argyle,5/1/21,1206.2,1137.4,999.5,35807
40770,Lawrence,5/1/21,451.9,416.6,185.5,12233
40540,Wilson,5/1/21,2660.4,2575.4,1907.2,77527
40080,Sheridan,5/1/21,1314.8,1284.4,969.3,38533
41420,Addison-North Main,5/1/21,2874.1,4148.6,3697.2,100408
41320,Belmont-North Main,5/1/21,3456.1,4116,2980.8,107587
41220,Fullerton,5/1/21,2829,3166.8,2214.3,85699
40650,North/Clybourn,5/1/21,1718.1,1833.8,1350.8,51636
40630,Clark/Division,5/1/21,2538.9,2949.2,2165.2,78515
41450,Chicago/State,5/1/21,3938.7,4458.6,3300.3,120869
40330,Grand/State,5/1/21,2915.5,4671.6,3670.8,103693
41660,Lake/State,5/1/21,4860.5,5269.6,3908.8,147010
41090,Monroe/State,5/1/21,1618.4,1511.4,1113.2,46603
40560,Jackson/State,5/1/21,1453.3,1273.4,1049.8,41731
41490,Harrison,5/1/21,997.9,1198.2,917,31451
41400,Roosevelt,5/1/21,3742.2,4038.2,2910.7,112499
41000,Cermak-Chinatown,5/1/21,1403.1,2221.8,1764.5,49757
40190,Sox-35th-Dan Ryan,5/1/21,1500,1677,1192.3,45538
41230,47th-Dan Ryan,5/1/21,1043.9,890.6,626.7,29090
41170,Garfield-Dan Ryan,5/1/21,1107.2,949.6,698.8,31084
40910,63rd-Dan Ryan,5/1/21,1063.8,863.2,682.2,29684
40990,69th,5/1/21,1707.1,1385.2,986.3,46985
40240,79th,5/1/21,2348.9,1879.2,1473,65212
41430,87th,5/1/21,1346.3,1083,804,37165
40450,95th/Dan Ryan,5/1/21,3460.3,2509.8,1907,93197
41050,Linden,5/1/21,293.8,237.2,212.5,8336
41250,Central-Evanston,5/1/21,312.2,186.2,136.2,7992
40400,Noyes,5/1/21,266.2,317.8,181.3,8000
40520,Foster,5/1/21,248.6,295.4,208.7,7701
40050,Davis,5/1/21,1044,1034,727.3,30414
40690,Dempster,5/1/21,252,282.8,207.2,7697
40270,Main,5/1/21,347.1,313.4,214.2,9793
40840,South Boulevard,5/1/21,226.5,159.4,148.5,6217
40140,Dempster-Skokie,5/1/21,483.1,389.8,375.8,13866
41680,Oakton-Skokie,5/1/21,274.3,152.4,123.2,6987
40890,O'Hare Airport,5/1/21,4476.5,4094.8,4723,138341
40820,Rosemont,5/1/21,1991.5,1642.4,1298,55830
40230,Cumberland,5/1/21,1001,698.6,555.5,26845
40750,Harlem-O'Hare,5/1/21,883.9,569.4,444.8,23194
41280,Jefferson Park,5/1/21,2374,1675.8,1355.8,63993
41330,Montrose-O'Hare,5/1/21,430,331.4,255.2,11788
40550,Irving Park-O'Hare,5/1/21,1407.7,1070.8,832.3,38501
41240,Addison-O'Hare,5/1/21,835.2,602.6,460.5,22479
40060,Belmont-O'Hare,5/1/21,1695.2,1317.2,1018.5,46601
41020,Logan Square,5/1/21,1889.4,1697,1254,53797
40570,California/Milwaukee,5/1/21,1368.8,1319.6,890.2,39315
40670,Western/Milwaukee,5/1/21,1327.4,1195.6,851.3,37633
40590,Damen/Milwaukee,5/1/21,1685.5,2000.2,1444.8,52380
40320,Division/Milwaukee,5/1/21,1654.5,1633.8,1101.7,47868
41410,Chicago/Milwaukee,5/1/21,1019.4,791.4,595.2,27915
40490,Grand/Milwaukee,5/1/21,875.8,915.6,735.7,26507
40370,Washington/Dearborn,5/1/21,3077.3,2700.6,2340.8,89093
40790,Monroe/Dearborn,5/1/21,1199.9,735.8,616.3,31375
40070,Jackson/Dearborn,5/1/21,1335.2,991.4,805.3,36493
41340,LaSalle,5/1/21,684.3,535.4,455,19092
40430,Clinton-Forest Park,5/1/21,659.6,548,459.5,18688
40350,UIC-Halsted,5/1/21,816.9,720.2,541.8,23190
40470,Racine,5/1/21,509.9,405,302.5,14037
40810,Medical Center,5/1/21,976.5,459.6,363.7,24010
40220,Western-Forest Park,5/1/21,497.5,396.6,329.2,13908
40250,Kedzie-Homan-Forest Park,5/1/21,699.9,545.6,438.8,19358
40920,Pulaski-Forest Park,5/1/21,849.4,806.6,676.5,25079
40970,Cicero-Forest Park,5/1/21,540.8,447.6,345.5,15126
40010,Austin-Forest Park,5/1/21,486,330.4,297.5,13157
40180,Oak Park-Forest Park,5/1/21,318.2,210.4,165,8405
40980,Harlem-Forest Park,5/1/21,408,311.8,206,10954
40390,Forest Park,5/1/21,986.6,677.2,502.2,26130
41030,Polk,5/1/21,1267.6,407.6,346.2,29467
40830,18th,5/1/21,740.1,679.6,528.2,21368
40210,Damen-Cermak,5/1/21,675.1,506.4,383.2,18332
40740,Western-Cermak,5/1/21,552.6,418,309.7,15000
40440,California-Cermak,5/1/21,681,513.2,353.7,18307
41040,Kedzie-Cermak,5/1/21,444.3,394.4,301.2,12665
40780,Central Park,5/1/21,442.5,363.6,265.7,12261
40150,Pulaski-Cermak,5/1/21,478.8,371.8,283.7,13137
40600,Kostner,5/1/21,188.2,156.2,113.5,5226
40420,Cicero-Cermak,5/1/21,562.2,477,383.7,15930
40580,54th/Cermak,5/1/21,958.5,681.2,528.3,25745
40020,Harlem-Lake,5/1/21,1304,1025.2,723.5,35546
41350,Oak Park-Lake,5/1/21,355.4,294.8,208,9830
40610,Ridgeland,5/1/21,311.4,249,165,8462
41260,Austin-Lake,5/1/21,650.7,459.4,353,17428
40280,Central-Lake,5/1/21,805.2,590.6,481.2,21943
40700,Laramie,5/1/21,415.4,317.6,244.7,11364
40480,Cicero-Lake,5/1/21,493.8,371.2,272.7,13367
40030,Pulaski-Lake,5/1/21,641.5,513.4,381.2,17683
41670,Conservatory,5/1/21,472.2,379,332.2,13331
41070,Kedzie-Lake,5/1/21,446.5,367,280,12445
41360,California-Lake,5/1/21,431.8,271.8,216.3,11293
40170,Ashland-Lake,5/1/21,910.1,684,438.3,24252
41510,Morgan-Lake,5/1/21,1161.1,1391.8,1004.8,36209
41160,Clinton-Lake,5/1/21,1013.7,730.4,486,26842
41690,Cermak-McCormick Place,5/1/21,523,487.6,339.5,14935
41120,35-Bronzeville-IIT,5/1/21,491.3,391.8,304,13608
40300,Indiana,5/1/21,256.1,188.8,164.8,7055
41270,43rd,5/1/21,326.6,238,176.8,8783
41080,47th-South Elevated,5/1/21,380,310.2,225,10500
40130,51st,5/1/21,358.2,304,222.2,10016
40510,Garfield-South Elevated,5/1/21,406.2,397.4,298.2,11899
41140,King Drive,5/1/21,176.8,150,124.7,5034
40720,East 63rd-Cottage Grove,5/1/21,366.1,338.2,246.5,10491
40940,Halsted/63rd,5/1/21,209,161.8,101.3,5596
40290,Ashland/63rd,5/1/21,401,301,219.5,10841
41290,Kimball,5/1/21,1430.3,1147.2,870.2,39563
41180,Kedzie-Brown,5/1/21,690.1,603.6,419.3,19335
40870,Francisco,5/1/21,452.2,341.4,256,12286
41010,Rockwell,5/1/21,409.4,305.8,242.5,11172
41480,Western-Brown,5/1/21,1123.8,981,696.2,31557
40090,Damen-Brown,5/1/21,735.4,568.6,379,19825
41500,Montrose-Brown,5/1/21,649,567.4,398.5,18207
41460,Irving Park-Brown,5/1/21,658.4,562.8,358.3,18132
41440,Addison-Brown,5/1/21,515.7,403.6,279.7,14010
41310,Paulina,5/1/21,730.3,655.4,430.5,20465
40360,Southport,5/1/21,823.6,903.4,622.2,24722
41210,Wellington,5/1/21,770.9,566.8,391.8,20603
40530,Diversey,5/1/21,1356.6,1129.8,758.3,37330
40660,Armitage,5/1/21,1061.7,1065.8,681,30649
40800,Sedgwick,5/1/21,1091.8,1070.4,731.5,31576
40710,Chicago/Franklin,5/1/21,1801.5,1276.4,889.8,47750
40460,Merchandise Mart,5/1/21,1336,942.4,599.3,35027
40930,Midway Airport,5/1/21,2746.1,1853.8,1727.8,74558
40960,Pulaski-Orange,5/1/21,1611.6,1100.2,836.2,42750
41150,Kedzie-Midway,5/1/21,1325.9,944,676.2,35295
40310,Western-Orange,5/1/21,1369.9,917,719.7,36301
40120,35th/Archer,5/1/21,963.5,648.8,485.7,25427
41060,Ashland-Orange,5/1/21,667.9,484.2,351,17885
41130,Halsted-Orange,5/1/21,707.1,517.2,392.5,19082
40730,Washington/Wells,5/1/21,1576.8,528.6,432.7,36775
40040,Quincy/Wells,5/1/21,1258.5,673.2,548.3,31825
40160,LaSalle/Van Buren,5/1/21,540.4,265.2,198.7,13326
40850,Library,5/1/21,967.7,728.2,549.2,26290
40680,Adams/Wabash,5/1/21,1444.3,1110.8,873.3,39680
41700,Washington/Wabash,5/1/21,3225.6,2722.8,2122.2,90858
40260,State/Lake,5/1/21,3228.9,3438.6,2584.2,97276
40380,Clark/Lake,5/1/21,3745.1,2661.4,2391.3,102557
40230,Cumberland,6/1/21,1228.8,863.5,684.5,33225
40750,Harlem-O'Hare,6/1/21,1054.8,657.3,506,27858
41280,Jefferson Park,6/1/21,2718.3,1848,1435,72935
41330,Montrose-O'Hare,6/1/21,538.6,364.8,287.8,14459
40550,Irving Park-O'Hare,6/1/21,1621.8,1221.5,968,44438
41240,Addison-O'Hare,6/1/21,1003.6,715.3,572.3,27230
40060,Belmont-O'Hare,6/1/21,1977.4,1498.5,1155.5,54118
41020,Logan Square,6/1/21,2358.5,2011.3,1617.8,66403
40570,California/Milwaukee,6/1/21,1727.2,1677,1206,49531
40670,Western/Milwaukee,6/1/21,1719.4,1425.8,1058.3,47762
40590,Damen/Milwaukee,6/1/21,2223,2343.8,1882.3,65810
40320,Division/Milwaukee,6/1/21,1999.1,1871,1398.5,57059
41410,Chicago/Milwaukee,6/1/21,1280.1,985.3,773.3,35196
40490,Grand/Milwaukee,6/1/21,1133,1165.5,934.8,33328
40370,Washington/Dearborn,6/1/21,3971.1,3414.8,2981.5,112949
40790,Monroe/Dearborn,6/1/21,1644.7,941,781,43071
40070,Jackson/Dearborn,6/1/21,1685.3,1111,924.3,45218
41340,LaSalle,6/1/21,820.9,633.8,541.8,22762
40430,Clinton-Forest Park,6/1/21,860.9,623,592.5,23802
40350,UIC-Halsted,6/1/21,973.5,796,629,27117
40470,Racine,6/1/21,578,466.5,366.3,16048
40810,Medical Center,6/1/21,1006.2,444.3,356.8,25340
40220,Western-Forest Park,6/1/21,554.7,418,370,15356
40250,Kedzie-Homan-Forest Park,6/1/21,723.5,573.3,459,20045
40920,Pulaski-Forest Park,6/1/21,894.6,775.8,701.3,25589
40970,Cicero-Forest Park,6/1/21,590.9,424.3,390.3,16258
40010,Austin-Forest Park,6/1/21,546.8,331.3,321,14638
40180,Oak Park-Forest Park,6/1/21,397,235.8,196.8,10465
40980,Harlem-Forest Park,6/1/21,436.1,310,208,11667
40390,Forest Park,6/1/21,1067.9,703,545.8,28488
41030,Polk,6/1/21,1422.6,450.3,377,34606
40830,18th,6/1/21,829.2,762.3,605.5,23713
40210,Damen-Cermak,6/1/21,751,573.3,433.5,20548
40740,Western-Cermak,6/1/21,577.3,431.5,340,15786
40440,California-Cermak,6/1/21,726.1,526.8,395,19662
41040,Kedzie-Cermak,6/1/21,488.5,413,356,13824
40780,Central Park,6/1/21,502.5,378,289,13722
40150,Pulaski-Cermak,6/1/21,525.2,397.8,324.5,14443
40600,Kostner,6/1/21,204.9,161.3,119.3,5629
40420,Cicero-Cermak,6/1/21,620,525.5,435.3,17483
40580,54th/Cermak,6/1/21,1086.1,739.8,572.3,29143
40020,Harlem-Lake,6/1/21,1466.7,1110.5,791.3,39875
41350,Oak Park-Lake,6/1/21,443.4,313.3,232.5,11937
40610,Ridgeland,6/1/21,424.8,297.5,205.8,11359
41260,Austin-Lake,6/1/21,707.1,494.5,375.8,19038
40280,Central-Lake,6/1/21,854.1,589,498.5,23141
40700,Laramie,6/1/21,459.6,336,264.3,12512
40480,Cicero-Lake,6/1/21,517.9,347,285.8,13924
40030,Pulaski-Lake,6/1/21,680.2,532.3,409.5,18732
41670,Conservatory,6/1/21,570,491.5,457.3,16335
41070,Kedzie-Lake,6/1/21,464.7,380.5,306.5,12971
41360,California-Lake,6/1/21,461.4,287,255.3,12319
40170,Ashland-Lake,6/1/21,959.1,698.3,462,25742
41510,Morgan-Lake,6/1/21,1538.1,1874.3,1318.8,46611
41160,Clinton-Lake,6/1/21,1307.2,893.5,614,34788
41690,Cermak-McCormick Place,6/1/21,620.8,529,394,17350
41120,35-Bronzeville-IIT,6/1/21,535,421.3,324.3,14753
40300,Indiana,6/1/21,276.9,193.5,160.3,7506
41270,43rd,6/1/21,355,254.3,192.8,9597
41080,47th-South Elevated,6/1/21,404.7,335.8,245.5,11228
40130,51st,6/1/21,371.8,332,256,10532
40510,Garfield-South Elevated,6/1/21,468,377.3,339.5,13163
41140,King Drive,6/1/21,187.1,152,138.5,5279
40720,East 63rd-Cottage Grove,6/1/21,427.8,328.3,255.5,11746
40940,Halsted/63rd,6/1/21,223.2,172,119.8,6078
40290,Ashland/63rd,6/1/21,435.8,301.3,240.3,11754
41290,Kimball,6/1/21,1615.3,1280.3,979.8,44576
41180,Kedzie-Brown,6/1/21,783,669,528.3,22016
40870,Francisco,6/1/21,563.6,416.5,318.8,15340
41010,Rockwell,6/1/21,523.3,403.3,294.3,14302
41480,Western-Brown,6/1/21,1374.8,1149.5,857.5,38273
40090,Damen-Brown,6/1/21,876.5,720.8,492.3,24136
41500,Montrose-Brown,6/1/21,827.1,696,588.5,23335
41460,Irving Park-Brown,6/1/21,852,704,461,23404
41440,Addison-Brown,6/1/21,632,476,329.8,17128
41310,Paulina,6/1/21,942.4,836.3,554.3,26295
40360,Southport,6/1/21,1082.3,1240.3,811.5,32018
41210,Wellington,6/1/21,969,743,511.8,26336
40530,Diversey,6/1/21,1723,1484.8,939.3,47601
40660,Armitage,6/1/21,1340.1,1379,894,38574
40800,Sedgwick,6/1/21,1416.5,1743.8,1246.3,43123
40710,Chicago/Franklin,6/1/21,2226.2,1545.3,881.8,58684
40460,Merchandise Mart,6/1/21,1890.6,1261.8,726.3,49546
40930,Midway Airport,6/1/21,3194.8,2022.8,1907.3,86005
40960,Pulaski-Orange,6/1/21,1842.1,1162.5,930.8,48900
41150,Kedzie-Midway,6/1/21,1481,995.3,770.3,39643
40310,Western-Orange,6/1/21,1518.9,990.3,787.8,40528
40120,35th/Archer,6/1/21,1096.4,699,536,29060
41060,Ashland-Orange,6/1/21,734,494.5,384.8,19664
41130,Halsted-Orange,6/1/21,814.3,550.5,428,21829
40730,Washington/Wells,6/1/21,2121,660.5,473.5,51197
40040,Quincy/Wells,6/1/21,1772.7,790.3,628.8,44676
40160,LaSalle/Van Buren,6/1/21,674.5,344.5,230.3,17139
40850,Library,6/1/21,1182.7,827,628.3,31840
40680,Adams/Wabash,6/1/21,1831.1,1388.8,1078.3,50153
41700,Washington/Wabash,6/1/21,3949.5,3229.5,2558.3,110039
40260,State/Lake,6/1/21,4079.5,4094.3,3224.8,119026
40380,Clark/Lake,6/1/21,5158.5,3405.5,3174.5,139806
40900,Howard,7/1/21,2368.2,1935.8,1531.2,67068
41190,Jarvis,7/1/21,652.8,678.4,495.6,19578
40100,Morse,7/1/21,1805.9,1598.4,1255.4,52192
41300,Loyola,7/1/21,1904.9,1941.6,1364.6,56534
40760,Granville,7/1/21,1353.9,1268.2,927,39408
40880,Thorndale,7/1/21,1097.3,1039.6,763.2,32057
41380,Bryn Mawr,7/1/21,1762.1,1677,1349.6,52138
40340,Berwyn,7/1/21,0,0,0,0
41200,Argyle,7/1/21,1854,1924,1390.4,55507
40770,Lawrence,7/1/21,0,0,0,0
40540,Wilson,7/1/21,3609.4,3360.2,2321.2,104205
40080,Sheridan,7/1/21,1811.9,1824.6,1267.4,53510
41420,Addison-North Main,7/1/21,5476.2,7765.4,6017.2,183914
41320,Belmont-North Main,7/1/21,4942.8,6149.4,4274.2,155916
41220,Fullerton,7/1/21,4004,4512,2873.2,121011
40650,North/Clybourn,7/1/21,2255,2480.4,1747,68493
40630,Clark/Division,7/1/21,3792.9,4904.6,3317.8,120763
41450,Chicago/State,7/1/21,5774.9,6355.4,4495,175524
40330,Grand/State,7/1/21,5476,7974.4,5663.2,183185
41660,Lake/State,7/1/21,7820.2,7943,5819.2,233036
41090,Monroe/State,7/1/21,2933,2634.4,1720,83364
